panel,varcode,measure_category,general_domain,domain_name,scale_type,scale_length,time_frame,behav_type,behav_paid,item_num,var_consider,var_include
COGECON,RISK_FIN_ORD6A,pro,dom,inv,ord,6,NA,NA,NA,1,1,1
COGECON,RISK_GEN_ORD11A,pro,gen,gen,ord,11,NA,NA,NA,1,1,1
COGECON,CHOICE_INHERIT_33CUT,beh,dom,inv,ord,2,hyp,lot,hyp,1,0,0
COGECON,CHOICE_INHERIT_50CUT,beh,dom,inv,ord,2,hyp,lot,hyp,1,0,0
COGECON,CHOICE_INHERIT_75CUT,beh,dom,inv,ord,2,hyp,lot,hyp,1,0,0
COGECON,CHOICE_INHERIT_20CUT,beh,dom,inv,ord,2,hyp,lot,hyp,1,0,0
COGECON,CHOICE_INHERIT_10CUT,beh,dom,inv,ord,2,hyp,lot,hyp,1,0,0
COGECON,INHERIT_CUT_RISK,beh,dom,inv,ord,6,NA,lot,hyp,5,1,1
