panel,varcode,measure_category,general_domain,domain_name,scale_type,scale_length,time_frame,behav_type,behav_paid,var_consider,var_include
SAVE,ALC_6MO_ORD7A,fre,dom,alc,ord,7,180,NA,NA,1,1
SAVE,RISK_DRI_ORD11B,pro,dom,dri,ord,11,NA,NA,NA,1,1
SAVE,GAMBLE_DAYINCOME_PROB_ORD11A,pro,dom,gam,ord,11,NA,NA,NA,1,1
SAVE,RISK_HEA_ORD11B,pro,dom,hea_gen,ord,11,NA,NA,NA,1,1
SAVE,INVEST_INCOME_PROB_ORD11A,pro,dom,inv,ord,11,NA,NA,NA,1,1
SAVE,RISK_FIN_ORD11B,pro,dom,inv,ord,11,NA,NA,NA,1,1
SAVE,RISK_OCC_ORD11B,pro,dom,occ,ord,11,NA,NA,NA,1,1
SAVE,RISK_REC_ORD11B,pro,dom,rec,ord,11,NA,NA,NA,1,1
SAVE,ROCK_CLIMB_PROB_ORD11A,pro,dom,rec,ord,11,NA,NA,NA,1,1
