panel,sample,wave_id_t1,wave_year_t1,wave_id_t2,wave_year_t2,time_diff_mean,time_diff_median,time_diff_min,time_diff_max,time_diff_sd,year_age_group,age_group,age_mean,age_median,age_min,age_max,age_sd,gender_group,prop_female,n,attrition_rate,varcode,cor_pearson,cor_spearman,icc2_1,cor_pearson_log,cor_spearman_log,icc2_1_log,coeff_var_t1,coeff_var_t2,skewness_t1,skewness_t2,measure_category,general_domain,domain_name,scale_type,scale_length,time_frame,behav_type,behav_paid,continent,country,language,data_collect_mode,sample_type
CMC,CMC,2000,2000,2001,2001,0.9643835616438357,0.9643835616438357,0.9643835616438357,0.9643835616438357,0,20,10-90,13.031802120141343,13,12,19,0.7886670302910243,male,0,566,0.1114599686028257,SHOPLIFT_YR_OEA,0.40787549112945537,0.3399971288859523,0.34714170675964096,0.37961068234476325,0.3399971288859523,0.3764933951528454,4.2952506298335065,5.0814692254447715,8.322382874986202,10.574401090838226,fre,dom,eth,oe,NA,365,NA,NA,Europe,Germany,German,Interview,Adolescents
CMC,CMC,2000,2000,2001,2001,0.9643835616438357,0.9643835616438357,0.9643835616438357,0.9643835616438357,0,20,10-90,12.840189873417721,13,12,16,0.6835851899434101,female,1,632,0.08405797101449275,SHOPLIFT_YR_OEA,0.5133530840402518,0.381825863031473,0.3810546731184274,0.5145161799010076,0.381825863031473,0.4939784662561682,6.70015732851616,6.665450893896601,12.754995357023965,10.521822305740393,fre,dom,eth,oe,NA,365,NA,NA,Europe,Germany,German,Interview,Adolescents
CMC,CMC,2000,2000,2001,2001,0.9643835616438357,0.9643835616438357,0.9643835616438357,0.9643835616438357,0,20,10-90,12.930717863105174,13,12,19,0.7409997889672879,all,0.5275459098497496,1198,0.09721175584024111,SHOPLIFT_YR_OEA,0.45344964991327386,0.3629810956952634,0.3643726176356852,0.43688520782662127,0.3629810956952634,0.4288697072003235,5.20279040101995,5.795991855243681,10.050569913585697,10.545161317612914,fre,dom,eth,oe,NA,365,NA,NA,Europe,Germany,German,Interview,Adolescents
CMC,CMC,2000,2000,2002,2002,1.8904109589041096,1.8904109589041096,1.8904109589041096,1.8904109589041096,0,20,10-29,12.924731182795698,13,12,17,0.6984675210864186,male,0,465,0.27001569858712715,SHOPLIFT_YR_OEA,0.043037571118089785,0.22494632560973482,0.03625601700112475,0.1697806436183561,0.22494632560973482,0.15411328468767632,5.9327918786587475,4.043259866014221,11.405839715892895,6.650862155010244,fre,dom,eth,oe,NA,365,NA,NA,Europe,Germany,German,Interview,Adolescents
CMC,CMC,2000,2000,2002,2002,1.8904109589041096,1.8904109589041096,1.8904109589041096,1.8904109589041096,0,20,10-29,12.79035250463822,13,12,15,0.6500069102065038,female,1,539,0.21884057971014492,SHOPLIFT_YR_OEA,0.5085713198189414,0.1599748381350449,0.3864839578722717,0.19712551432640985,0.1599748381350449,0.18776275141936397,6.057389580768938,5.94587685636752,12.909264666797112,11.308235615207291,fre,dom,eth,oe,NA,365,NA,NA,Europe,Germany,German,Interview,Adolescents
CMC,CMC,2000,2000,2002,2002,1.8904109589041096,1.8904109589041096,1.8904109589041096,1.8904109589041096,0,20,10-29,12.852589641434262,13,12,17,0.6758793002059836,all,0.5368525896414342,1004,0.24340617935192166,SHOPLIFT_YR_OEA,0.17219058576880705,0.19947281424766047,0.1414984349433906,0.1856608692978021,0.19947281424766047,0.17196025238021428,6.298097792494231,4.8132846163851974,13.268192876665147,8.28996408137482,fre,dom,eth,oe,NA,365,NA,NA,Europe,Germany,German,Interview,Adolescents
CMC,CMC,2000,2000,2002,2002,1.8904109589041096,1.8904109589041096,1.8904109589041096,1.8904109589041096,0,20,10-90,12.924731182795698,13,12,17,0.6984675210864186,male,0,465,0.27001569858712715,SHOPLIFT_YR_OEA,0.043037571118089785,0.22494632560973482,0.03625601700112475,0.1697806436183561,0.22494632560973482,0.15411328468767632,5.9327918786587475,4.043259866014221,11.405839715892895,6.650862155010244,fre,dom,eth,oe,NA,365,NA,NA,Europe,Germany,German,Interview,Adolescents
CMC,CMC,2000,2000,2002,2002,1.8904109589041096,1.8904109589041096,1.8904109589041096,1.8904109589041096,0,20,10-90,12.79035250463822,13,12,15,0.6500069102065038,female,1,539,0.21884057971014492,SHOPLIFT_YR_OEA,0.5085713198189414,0.1599748381350449,0.3864839578722717,0.19712551432640985,0.1599748381350449,0.18776275141936397,6.057389580768938,5.94587685636752,12.909264666797112,11.308235615207291,fre,dom,eth,oe,NA,365,NA,NA,Europe,Germany,German,Interview,Adolescents
CMC,CMC,2000,2000,2002,2002,1.8904109589041096,1.8904109589041096,1.8904109589041096,1.8904109589041096,0,20,10-90,12.852589641434262,13,12,17,0.6758793002059836,all,0.5368525896414342,1004,0.24340617935192166,SHOPLIFT_YR_OEA,0.17219058576880705,0.19947281424766047,0.1414984349433906,0.1856608692978021,0.19947281424766047,0.17196025238021428,6.298097792494231,4.8132846163851974,13.268192876665147,8.28996408137482,fre,dom,eth,oe,NA,365,NA,NA,Europe,Germany,German,Interview,Adolescents
CMC,CMC,2000,2000,2003,2003,2.8684931506849316,2.8684931506849316,2.8684931506849316,2.8684931506849316,0,20,10-29,12.881578947368421,13,12,17,0.692346117765651,male,0,380,0.40345368916797486,SHOPLIFT_YR_OEA,0.03911865042673347,0.1910844571209439,0.025362152542708925,0.11653459190916168,0.1910844571209439,0.11464325601923711,3.8265404697419636,5.440829529413725,5.4004792282584395,10.270055354279338,fre,dom,eth,oe,NA,365,NA,NA,Europe,Germany,German,Interview,Adolescents
CMC,CMC,2000,2000,2003,2003,2.8684931506849316,2.8684931506849316,2.8684931506849316,2.8684931506849316,0,20,10-29,12.772151898734178,13,12,15,0.6427221526145676,female,1,474,0.31304347826086953,SHOPLIFT_YR_OEA,0.7371580765284573,0.10113276607270168,0.6797586369026007,0.1921068305457985,0.10113276607270168,0.19180047922582896,6.334961532534284,7.418003388023861,13.09951050492946,16.277657800472085,fre,dom,eth,oe,NA,365,NA,NA,Europe,Germany,German,Interview,Adolescents
CMC,CMC,2000,2000,2003,2003,2.8684931506849316,2.8684931506849316,2.8684931506849316,2.8684931506849316,0,20,10-29,12.820843091334895,13,12,17,0.6670867118263105,all,0.5550351288056206,854,0.3564431047475509,SHOPLIFT_YR_OEA,0.40899620214469457,0.14997835798204784,0.3308390530322182,0.15305659176735564,0.14997835798204784,0.15164871962867513,5.134576291377934,6.313138613663874,11.46204135361165,12.708729867815398,fre,dom,eth,oe,NA,365,NA,NA,Europe,Germany,German,Interview,Adolescents
CMC,CMC,2000,2000,2003,2003,2.8684931506849316,2.8684931506849316,2.8684931506849316,2.8684931506849316,0,20,10-90,12.881578947368421,13,12,17,0.692346117765651,male,0,380,0.40345368916797486,SHOPLIFT_YR_OEA,0.03911865042673347,0.1910844571209439,0.025362152542708925,0.11653459190916168,0.1910844571209439,0.11464325601923711,3.8265404697419636,5.440829529413725,5.4004792282584395,10.270055354279338,fre,dom,eth,oe,NA,365,NA,NA,Europe,Germany,German,Interview,Adolescents
CMC,CMC,2000,2000,2003,2003,2.8684931506849316,2.8684931506849316,2.8684931506849316,2.8684931506849316,0,20,10-90,12.772151898734178,13,12,15,0.6427221526145676,female,1,474,0.31304347826086953,SHOPLIFT_YR_OEA,0.7371580765284573,0.10113276607270168,0.6797586369026007,0.1921068305457985,0.10113276607270168,0.19180047922582896,6.334961532534284,7.418003388023861,13.09951050492946,16.277657800472085,fre,dom,eth,oe,NA,365,NA,NA,Europe,Germany,German,Interview,Adolescents
CMC,CMC,2000,2000,2003,2003,2.8684931506849316,2.8684931506849316,2.8684931506849316,2.8684931506849316,0,20,10-90,12.820843091334895,13,12,17,0.6670867118263105,all,0.5550351288056206,854,0.3564431047475509,SHOPLIFT_YR_OEA,0.40899620214469457,0.14997835798204784,0.3308390530322182,0.15305659176735564,0.14997835798204784,0.15164871962867513,5.134576291377934,6.313138613663874,11.46204135361165,12.708729867815398,fre,dom,eth,oe,NA,365,NA,NA,Europe,Germany,German,Interview,Adolescents
CMC,CMC,2001,2001,2002,2002,0.9260273972602739,0.9260273972602739,0.9260273972602739,0.9260273972602739,0,20,10-29,14.008196721311476,14,12,17,0.7547974819388874,male,0,610,0.20676202860858262,SHOPLIFT_YR_OEA,0.11502732719005093,0.3507081710275082,0.10667155410825847,0.30469479031420277,0.3507081710275082,0.29263844912571835,5.215681164529391,3.941009831792587,10.986086110980022,6.418112781736695,fre,dom,eth,oe,NA,365,NA,NA,Europe,Germany,German,Interview,Adolescents
CMC,CMC,2001,2001,2002,2002,0.9260273972602739,0.9260273972602739,0.9260273972602739,0.9260273972602739,0,20,10-29,13.846497764530552,14,12,16,0.7342264380342267,female,1,671,0.1726263871763255,SHOPLIFT_YR_OEA,0.20663803360079105,0.3284817506002582,0.20151460384525488,0.31958107110121187,0.3284817506002582,0.3090868635381472,7.141863989546008,5.285820308270758,13.022341541555365,8.582526447658076,fre,dom,eth,oe,NA,365,NA,NA,Europe,Germany,German,Interview,Adolescents
CMC,CMC,2001,2001,2002,2002,0.9260273972602739,0.9260273972602739,0.9260273972602739,0.9260273972602739,0,20,10-29,13.923497267759563,14,12,17,0.7481762890942492,all,0.5238095238095238,1281,0.18924050632911393,SHOPLIFT_YR_OEA,0.15170935342641964,0.34533350670180074,0.14372353620135314,0.3167372501594414,0.34533350670180074,0.3049966801708215,6.009720051319085,4.512900447528577,11.93002336371657,7.359582893355715,fre,dom,eth,oe,NA,365,NA,NA,Europe,Germany,German,Interview,Adolescents
CMC,CMC,2001,2001,2002,2002,0.9260273972602739,0.9260273972602739,0.9260273972602739,0.9260273972602739,0,20,10-90,14.008196721311476,14,12,17,0.7547974819388874,male,0,610,0.20676202860858262,SHOPLIFT_YR_OEA,0.11502732719005093,0.3507081710275082,0.10667155410825847,0.30469479031420277,0.3507081710275082,0.29263844912571835,5.215681164529391,3.941009831792587,10.986086110980022,6.418112781736695,fre,dom,eth,oe,NA,365,NA,NA,Europe,Germany,German,Interview,Adolescents
CMC,CMC,2001,2001,2002,2002,0.9260273972602739,0.9260273972602739,0.9260273972602739,0.9260273972602739,0,20,10-90,13.846497764530552,14,12,16,0.7342264380342267,female,1,671,0.1726263871763255,SHOPLIFT_YR_OEA,0.20663803360079105,0.3284817506002582,0.20151460384525488,0.31958107110121187,0.3284817506002582,0.3090868635381472,7.141863989546008,5.285820308270758,13.022341541555365,8.582526447658076,fre,dom,eth,oe,NA,365,NA,NA,Europe,Germany,German,Interview,Adolescents
CMC,CMC,2001,2001,2002,2002,0.9260273972602739,0.9260273972602739,0.9260273972602739,0.9260273972602739,0,20,10-90,13.923497267759563,14,12,17,0.7481762890942492,all,0.5238095238095238,1281,0.18924050632911393,SHOPLIFT_YR_OEA,0.15170935342641964,0.34533350670180074,0.14372353620135314,0.3167372501594414,0.34533350670180074,0.3049966801708215,6.009720051319085,4.512900447528577,11.93002336371657,7.359582893355715,fre,dom,eth,oe,NA,365,NA,NA,Europe,Germany,German,Interview,Adolescents
CMC,CMC,2001,2001,2003,2003,1.904109589041096,1.904109589041096,1.904109589041096,1.904109589041096,0,20,10-29,13.929978118161925,14,12,17,0.7067334353509406,male,0,457,0.4057217165149545,SHOPLIFT_YR_OEA,0.0782840097799416,0.23656486892257253,0.06082863186156628,0.20135779539645984,0.23656486892257253,0.19929128855503234,4.077634470758868,5.26584627495421,9.826168763489235,9.638586910280084,fre,dom,eth,oe,NA,365,NA,NA,Europe,Germany,German,Interview,Adolescents
CMC,CMC,2001,2001,2003,2003,1.904109589041096,1.904109589041096,1.904109589041096,1.904109589041096,0,20,10-29,13.827708703374778,14,12,16,0.7211691577856046,female,1,563,0.30579531442663377,SHOPLIFT_YR_OEA,0.23491941741015368,0.1834212990983046,0.22283516787607976,0.24560257484275771,0.1834212990983046,0.2428283162204422,7.3585810679516825,8.043459832376975,13.600749837532762,18.288907751158018,fre,dom,eth,oe,NA,365,NA,NA,Europe,Germany,German,Interview,Adolescents
CMC,CMC,2001,2001,2003,2003,1.904109589041096,1.904109589041096,1.904109589041096,1.904109589041096,0,20,10-29,13.873529411764705,14,12,17,0.716197908869425,all,0.5519607843137255,1020,0.35443037974683544,SHOPLIFT_YR_OEA,0.1539534555907519,0.21682844429402476,0.1535033445472735,0.22279611572831776,0.21682844429402476,0.22253103902699536,6.245526052315501,6.374350544630546,14.84044024526035,12.701360240505167,fre,dom,eth,oe,NA,365,NA,NA,Europe,Germany,German,Interview,Adolescents
CMC,CMC,2001,2001,2003,2003,1.904109589041096,1.904109589041096,1.904109589041096,1.904109589041096,0,20,10-90,13.929978118161925,14,12,17,0.7067334353509406,male,0,457,0.4057217165149545,SHOPLIFT_YR_OEA,0.0782840097799416,0.23656486892257253,0.06082863186156628,0.20135779539645984,0.23656486892257253,0.19929128855503234,4.077634470758868,5.26584627495421,9.826168763489235,9.638586910280084,fre,dom,eth,oe,NA,365,NA,NA,Europe,Germany,German,Interview,Adolescents
CMC,CMC,2001,2001,2003,2003,1.904109589041096,1.904109589041096,1.904109589041096,1.904109589041096,0,20,10-90,13.827708703374778,14,12,16,0.7211691577856046,female,1,563,0.30579531442663377,SHOPLIFT_YR_OEA,0.23491941741015368,0.1834212990983046,0.22283516787607976,0.24560257484275771,0.1834212990983046,0.2428283162204422,7.3585810679516825,8.043459832376975,13.600749837532762,18.288907751158018,fre,dom,eth,oe,NA,365,NA,NA,Europe,Germany,German,Interview,Adolescents
CMC,CMC,2001,2001,2003,2003,1.904109589041096,1.904109589041096,1.904109589041096,1.904109589041096,0,20,10-90,13.873529411764705,14,12,17,0.716197908869425,all,0.5519607843137255,1020,0.35443037974683544,SHOPLIFT_YR_OEA,0.1539534555907519,0.21682844429402476,0.1535033445472735,0.22279611572831776,0.21682844429402476,0.22253103902699536,6.245526052315501,6.374350544630546,14.84044024526035,12.701360240505167,fre,dom,eth,oe,NA,365,NA,NA,Europe,Germany,German,Interview,Adolescents
CMC,CMC,2002,2002,2003,2003,0.9780821917808219,0.9780821917808219,0.9780821917808219,0.9780821917808219,0,20,10-29,15.020408163265307,15,13,18,0.7297956699880155,male,0,637,0.22506082725060828,SHOPLIFT_YR_OEA,0.31457684723054385,0.3833425724541175,0.30482646969321603,0.42361490989586703,0.3833425724541175,0.41229016916143185,4.180266664702627,5.302192363452493,6.77555937392568,9.204666144690751,fre,dom,eth,oe,NA,365,NA,NA,Europe,Germany,German,Interview,Adolescents
CMC,CMC,2002,2002,2003,2003,0.9780821917808219,0.9780821917808219,0.9780821917808219,0.9780821917808219,0,20,10-29,14.929292929292929,15,13,18,0.763638379387164,female,1,693,0.1660649819494585,SHOPLIFT_YR_OEA,0.3692321445274195,0.35765841898459655,0.2677392718542576,0.3299110721370635,0.35765841898459655,0.3014085646102348,6.034984951255573,7.6457692237624,10.133790326460332,18.78861148447823,fre,dom,eth,oe,NA,365,NA,NA,Europe,Germany,German,Interview,Adolescents
CMC,CMC,2002,2002,2003,2003,0.9780821917808219,0.9780821917808219,0.9780821917808219,0.9780821917808219,0,20,10-29,14.972932330827067,15,13,18,0.7487263144753169,all,0.5210526315789473,1330,0.1954022988505747,SHOPLIFT_YR_OEA,0.32249724839893873,0.37261558730714484,0.2915068416673028,0.3917020907031845,0.37261558730714484,0.37408115244475676,4.953129078950337,6.278811971027614,8.359071441003486,11.88314763166924,fre,dom,eth,oe,NA,365,NA,NA,Europe,Germany,German,Interview,Adolescents
CMC,CMC,2002,2002,2003,2003,0.9780821917808219,0.9780821917808219,0.9780821917808219,0.9780821917808219,0,20,10-90,15.020408163265307,15,13,18,0.7297956699880155,male,0,637,0.22506082725060828,SHOPLIFT_YR_OEA,0.31457684723054385,0.3833425724541175,0.30482646969321603,0.42361490989586703,0.3833425724541175,0.41229016916143185,4.180266664702627,5.302192363452493,6.77555937392568,9.204666144690751,fre,dom,eth,oe,NA,365,NA,NA,Europe,Germany,German,Interview,Adolescents
CMC,CMC,2002,2002,2003,2003,0.9780821917808219,0.9780821917808219,0.9780821917808219,0.9780821917808219,0,20,10-90,14.929292929292929,15,13,18,0.763638379387164,female,1,693,0.1660649819494585,SHOPLIFT_YR_OEA,0.3692321445274195,0.35765841898459655,0.2677392718542576,0.3299110721370635,0.35765841898459655,0.3014085646102348,6.034984951255573,7.6457692237624,10.133790326460332,18.78861148447823,fre,dom,eth,oe,NA,365,NA,NA,Europe,Germany,German,Interview,Adolescents
CMC,CMC,2002,2002,2003,2003,0.9780821917808219,0.9780821917808219,0.9780821917808219,0.9780821917808219,0,20,10-90,14.972932330827067,15,13,18,0.7487263144753169,all,0.5210526315789473,1330,0.1954022988505747,SHOPLIFT_YR_OEA,0.32249724839893873,0.37261558730714484,0.2915068416673028,0.3917020907031845,0.37261558730714484,0.37408115244475676,4.953129078950337,6.278811971027614,8.359071441003486,11.88314763166924,fre,dom,eth,oe,NA,365,NA,NA,Europe,Germany,German,Interview,Adolescents
CMC,CMC,2000,2000,2001,2001,0.9643835616438357,0.9643835616438357,0.9643835616438357,0.9643835616438357,0,20,10-29,13.031879194630873,13,12,19,0.7847220728385449,male,0,596,0.08166409861325119,SKIP_SCHOOL_YR_OEA,0.0847535805674635,0.2741473589277422,0.07608377121823877,0.26685025836502724,0.2741473589277422,0.2446222080119359,5.979277735177875,4.182733203132048,11.14071040387764,7.714215585314452,fre,dom,occ,oe,NA,365,NA,NA,Europe,Germany,German,Interview,Adolescents
CMC,CMC,2000,2000,2001,2001,0.9643835616438357,0.9643835616438357,0.9643835616438357,0.9643835616438357,0,20,10-29,12.84370257966616,13,12,16,0.685167835700452,female,1,659,0.061253561253561295,SKIP_SCHOOL_YR_OEA,0.09203133847416607,0.378088122380567,0.04977362364705561,0.3286958101662024,0.378088122380567,0.2828254742073308,4.5732290832494735,4.658815781592873,8.223166434638387,10.552914447519127,fre,dom,occ,oe,NA,365,NA,NA,Europe,Germany,German,Interview,Adolescents
CMC,CMC,2000,2000,2001,2001,0.9643835616438357,0.9643835616438357,0.9643835616438357,0.9643835616438357,0,20,10-29,12.933067729083666,13,12,19,0.739831487151233,all,0.5250996015936255,1255,0.0710584752035529,SKIP_SCHOOL_YR_OEA,0.08342681922375386,0.3271143287780376,0.06701354900749551,0.29433443043818674,0.3271143287780376,0.2625081598354421,5.96131420534616,4.4148743382632345,13.358675338811375,8.95945178155083,fre,dom,occ,oe,NA,365,NA,NA,Europe,Germany,German,Interview,Adolescents
CMC,CMC,2000,2000,2001,2001,0.9643835616438357,0.9643835616438357,0.9643835616438357,0.9643835616438357,0,20,10-90,13.031879194630873,13,12,19,0.7847220728385449,male,0,596,0.08166409861325119,SKIP_SCHOOL_YR_OEA,0.0847535805674635,0.2741473589277422,0.07608377121823877,0.26685025836502724,0.2741473589277422,0.2446222080119359,5.979277735177875,4.182733203132048,11.14071040387764,7.714215585314452,fre,dom,occ,oe,NA,365,NA,NA,Europe,Germany,German,Interview,Adolescents
CMC,CMC,2000,2000,2001,2001,0.9643835616438357,0.9643835616438357,0.9643835616438357,0.9643835616438357,0,20,10-90,12.84370257966616,13,12,16,0.685167835700452,female,1,659,0.061253561253561295,SKIP_SCHOOL_YR_OEA,0.09203133847416607,0.378088122380567,0.04977362364705561,0.3286958101662024,0.378088122380567,0.2828254742073308,4.5732290832494735,4.658815781592873,8.223166434638387,10.552914447519127,fre,dom,occ,oe,NA,365,NA,NA,Europe,Germany,German,Interview,Adolescents
CMC,CMC,2000,2000,2001,2001,0.9643835616438357,0.9643835616438357,0.9643835616438357,0.9643835616438357,0,20,10-90,12.933067729083666,13,12,19,0.739831487151233,all,0.5250996015936255,1255,0.0710584752035529,SKIP_SCHOOL_YR_OEA,0.08342681922375386,0.3271143287780376,0.06701354900749551,0.29433443043818674,0.3271143287780376,0.2625081598354421,5.96131420534616,4.4148743382632345,13.358675338811375,8.95945178155083,fre,dom,occ,oe,NA,365,NA,NA,Europe,Germany,German,Interview,Adolescents
CMC,CMC,2000,2000,2001,2001,0.9643835616438357,0.9643835616438357,0.9643835616438357,0.9643835616438357,0,20,10-29,13.033500837520938,13,12,19,0.7829238599972469,male,0,597,0.08012326656394453,STEAL_BAG_YR_OEA,-0.002457565206873273,-0.004773665898901264,-2.983738624497273e-4,-0.004024016128396387,-0.004773665898901264,-0.001787441467271461,24.43358344574123,16.681529045131235,24.372149635441453,22.771102790345342,fre,dom,eth,oe,NA,365,NA,NA,Europe,Germany,German,Interview,Adolescents
CMC,CMC,2000,2000,2001,2001,0.9643835616438357,0.9643835616438357,0.9643835616438357,0.9643835616438357,0,20,10-29,12.93232484076433,13,12,19,0.7367677938426729,all,0.5246815286624203,1256,0.07031828275351593,STEAL_BAG_YR_OEA,-0.0011903024139204002,-0.002398075250036757,-1.4449386232834606e-4,-0.002003917439102095,-0.002398075250036757,-8.823360793133688e-4,35.4400902933387,23.724320341900167,35.39775129598982,33.02771082314124,fre,dom,eth,oe,NA,365,NA,NA,Europe,Germany,German,Interview,Adolescents
CMC,CMC,2000,2000,2001,2001,0.9643835616438357,0.9643835616438357,0.9643835616438357,0.9643835616438357,0,20,10-90,13.033500837520938,13,12,19,0.7829238599972469,male,0,597,0.08012326656394453,STEAL_BAG_YR_OEA,-0.002457565206873273,-0.004773665898901264,-2.983738624497273e-4,-0.004024016128396387,-0.004773665898901264,-0.001787441467271461,24.43358344574123,16.681529045131235,24.372149635441453,22.771102790345342,fre,dom,eth,oe,NA,365,NA,NA,Europe,Germany,German,Interview,Adolescents
CMC,CMC,2000,2000,2001,2001,0.9643835616438357,0.9643835616438357,0.9643835616438357,0.9643835616438357,0,20,10-90,12.93232484076433,13,12,19,0.7367677938426729,all,0.5246815286624203,1256,0.07031828275351593,STEAL_BAG_YR_OEA,-0.0011903024139204002,-0.002398075250036757,-1.4449386232834606e-4,-0.002003917439102095,-0.002398075250036757,-8.823360793133688e-4,35.4400902933387,23.724320341900167,35.39775129598982,33.02771082314124,fre,dom,eth,oe,NA,365,NA,NA,Europe,Germany,German,Interview,Adolescents
CMC,CMC,2001,2001,2002,2002,0.9260273972602739,0.9260273972602739,0.9260273972602739,0.9260273972602739,0,20,10-29,14.04147465437788,14,12,19,0.7843470428243995,male,0,651,0.1923076923076923,STEAL_BAG_YR_OEA,-7.961831766306999e-4,0.13335589919535212,-3.748211081074687e-4,0.0252013076044581,0.13335589919535212,0.022995322757068767,17.86360561708638,14.238993725249417,24.03376756707825,19.54613252746649,fre,dom,eth,oe,NA,365,NA,NA,Europe,Germany,German,Interview,Adolescents
CMC,CMC,2001,2001,2002,2002,0.9260273972602739,0.9260273972602739,0.9260273972602739,0.9260273972602739,0,20,10-29,13.863247863247864,14,12,16,0.7448077951679422,female,1,702,0.16028708133971292,STEAL_BAG_YR_OEA,-0.0014265335235378027,-0.001426533523537803,-0.001428571428571409,-0.0014265335235378027,-0.001426533523537803,-0.0014285714285714787,26.49528259898354,26.49528259898354,26.438635111017437,26.438635111017437,fre,dom,eth,oe,NA,365,NA,NA,Europe,Germany,German,Interview,Adolescents
CMC,CMC,2001,2001,2002,2002,0.9260273972602739,0.9260273972602739,0.9260273972602739,0.9260273972602739,0,20,10-29,13.9490022172949,14,12,19,0.768981283096329,all,0.5188470066518847,1353,0.1760048721071864,STEAL_BAG_YR_OEA,0.0010796433845863343,0.12008669218488839,5.110040193899035e-4,0.027638938718199973,0.12008669218488839,0.025356128752416943,25.277358964257733,19.45492938432182,34.64988655134357,27.757742812889614,fre,dom,eth,oe,NA,365,NA,NA,Europe,Germany,German,Interview,Adolescents
CMC,CMC,2001,2001,2002,2002,0.9260273972602739,0.9260273972602739,0.9260273972602739,0.9260273972602739,0,20,10-90,14.04147465437788,14,12,19,0.7843470428243995,male,0,651,0.1923076923076923,STEAL_BAG_YR_OEA,-7.961831766306999e-4,0.13335589919535212,-3.748211081074687e-4,0.0252013076044581,0.13335589919535212,0.022995322757068767,17.86360561708638,14.238993725249417,24.03376756707825,19.54613252746649,fre,dom,eth,oe,NA,365,NA,NA,Europe,Germany,German,Interview,Adolescents
CMC,CMC,2001,2001,2002,2002,0.9260273972602739,0.9260273972602739,0.9260273972602739,0.9260273972602739,0,20,10-90,13.863247863247864,14,12,16,0.7448077951679422,female,1,702,0.16028708133971292,STEAL_BAG_YR_OEA,-0.0014265335235378027,-0.001426533523537803,-0.001428571428571409,-0.0014265335235378027,-0.001426533523537803,-0.0014285714285714787,26.49528259898354,26.49528259898354,26.438635111017437,26.438635111017437,fre,dom,eth,oe,NA,365,NA,NA,Europe,Germany,German,Interview,Adolescents
CMC,CMC,2001,2001,2002,2002,0.9260273972602739,0.9260273972602739,0.9260273972602739,0.9260273972602739,0,20,10-90,13.9490022172949,14,12,19,0.768981283096329,all,0.5188470066518847,1353,0.1760048721071864,STEAL_BAG_YR_OEA,0.0010796433845863343,0.12008669218488839,5.110040193899035e-4,0.027638938718199973,0.12008669218488839,0.025356128752416943,25.277358964257733,19.45492938432182,34.64988655134357,27.757742812889614,fre,dom,eth,oe,NA,365,NA,NA,Europe,Germany,German,Interview,Adolescents
CMC,CMC,2001,2001,2003,2003,1.904109589041096,1.904109589041096,1.904109589041096,1.904109589041096,0,20,10-29,13.960985626283367,14,12,17,0.720451857096499,male,0,487,0.3957816377171216,STEAL_BAG_YR_OEA,-0.0026028875668155176,-0.004127942887023856,-1.4606643101272807e-4,-0.003620440904377638,-0.004127942887023856,-0.0011184534885505374,17.44507345404134,22.06807649071391,21.004715972440263,22.00004676388595,fre,dom,eth,oe,NA,365,NA,NA,Europe,Germany,German,Interview,Adolescents
CMC,CMC,2001,2001,2003,2003,1.904109589041096,1.904109589041096,1.904109589041096,1.904109589041096,0,20,10-29,13.843537414965986,14,12,16,0.7378838961880201,female,1,588,0.2966507177033493,STEAL_BAG_YR_OEA,-0.0017035775127768314,-0.0017035775127768312,-0.0017064846416382123,-0.0017035775127768314,-0.0017035775127768312,-0.0017064846416382368,24.24871130596428,24.24871130596428,24.186808462000787,24.186808462000787,fre,dom,eth,oe,NA,365,NA,NA,Europe,Germany,German,Interview,Adolescents
CMC,CMC,2001,2001,2003,2003,1.904109589041096,1.904109589041096,1.904109589041096,1.904109589041096,0,20,10-29,13.896744186046512,14,12,17,0.732040466473101,all,0.5469767441860465,1075,0.34531059683313037,STEAL_BAG_YR_OEA,-0.0017023406068864906,-0.0029512555406805262,-1.3491753898665592e-4,-0.00249372471624019,-0.0029512555406805262,-0.0010519757403367675,25.372938660519115,23.173250407542135,31.226911690888773,23.1192963546233,fre,dom,eth,oe,NA,365,NA,NA,Europe,Germany,German,Interview,Adolescents
CMC,CMC,2001,2001,2003,2003,1.904109589041096,1.904109589041096,1.904109589041096,1.904109589041096,0,20,10-90,13.960985626283367,14,12,17,0.720451857096499,male,0,487,0.3957816377171216,STEAL_BAG_YR_OEA,-0.0026028875668155176,-0.004127942887023856,-1.4606643101272807e-4,-0.003620440904377638,-0.004127942887023856,-0.0011184534885505374,17.44507345404134,22.06807649071391,21.004715972440263,22.00004676388595,fre,dom,eth,oe,NA,365,NA,NA,Europe,Germany,German,Interview,Adolescents
CMC,CMC,2001,2001,2003,2003,1.904109589041096,1.904109589041096,1.904109589041096,1.904109589041096,0,20,10-90,13.843537414965986,14,12,16,0.7378838961880201,female,1,588,0.2966507177033493,STEAL_BAG_YR_OEA,-0.0017035775127768314,-0.0017035775127768312,-0.0017064846416382123,-0.0017035775127768314,-0.0017035775127768312,-0.0017064846416382368,24.24871130596428,24.24871130596428,24.186808462000787,24.186808462000787,fre,dom,eth,oe,NA,365,NA,NA,Europe,Germany,German,Interview,Adolescents
